firegrown	3130037;1533116;3520175;1583054;1710950;2304905;1889694;1727840;1497430;1533986;1744628;1752638;2379881;4433063;2890913;2694713;1704596;2171703;1871955;1892094;1501418;1759139;2641775;2319629;2660255;2617196;4064119;2044284;3210581;1591178;3723433;1523834;2114214;1536380;1584212;2511788;2138808;4109620;1430413;485082;1599293;799237;1797448;1800088;437007;1718999;6099271;3788446;7609960;1508177
defcontwo	1744628;1587629;1497430;1727840;2262255;1704596;1671773;1759139;1533116;3130037;2304905;1892094;4433063;3210581;1050069;1583054;1432078;1533986;2890913;1551293;1591178;2171703;1460089;2138808;1820497;1440232;1721768;1889694;1581335;1430413;1523834;1752638;1718999;1439569;2114214;607352;1680566;1776043;1871955;437007;1960890;1133398;3520175;1717166;1584212;1501418;1656575;2319629;4064119;1800088
ronniekd103	3551444;1759227;1557569;2560157;2495786;4433063;3186191;1889694;2673050;1668068;4512384;3297599;4208274;2617208;4285197;3341162;4086358;2718296;3681648;2505551;4651146;2695790;2796119;3514748;3434786;2740184;2575442;3913249;2176971;3331688;2500736;2082951;2145912;845273;1144642;3600837;2500892;3523880;2518694;1612553;2798489;2796749;4111735;4357538;3609741;2538716;661371;2395709;1492894;1568312
AlaricLeFoe	391599;1704596;461340;520752;732536;4433063;381185;784688;3456710;750377;1599293;1609838;1759139;4478759;4128856;6579205;2081859;401961;2660255;1752638;317878;1053487;533227;373529;949597;4831541;551094;870860;1533986;389598;562078;1699244;2500736;3771769;1892094;289452;637359;437794;790633;515016;4064119;3723433;433823;1497430;411599;1062796;532379;1889694;393688;5076952
Mnopqrst	13841301;11478408;15679923;11078946;14921562;11046240;12098352;12912708;15146219;17064446;14539668;9357737;16327544;12597200;10920276;18655582;13348200;16577555;14588067;14940956;14617211;12753255;9205004;13390167;8631502;6314905;11322111;10939701;15621972;16531151;9653276;11877663;9108418;11687061;9570533;8106163;14602272;8091886;16620194;14396850;10913913;13336833;11691279;11554599;17709014;15835374;5511617;14813939;13307511;20379328
headrushxreetarocks	9651719;7765231;6238441;5210471;5125535;8615512;6829822;8635270;7896619;3122672;4032415;14826038;4433063;2602043;1892094;2383895;4208274;3509063;13414524;7188227;7358929;8729386;6915553;5713321;1752638;16280078;2617406;18076109;7835329;6584314;5953900;10659162;5373050;11926785;2040726;8576425;4925263;922826;3341162;8059009;6409654;8880646;13941219;5569438;1668068;8435119;6785320;3331688;835829;5516603
bookworm231	1533986;1704596;1727840;3210581;1892094;784688;732536;3520175;1759139;1752638;3130037;4433063;3341162;1717166;415792;3456710;4064119;1497430;1581335;1889694;2121336;1744628;1440232;2262255;589332;6912172;2171703;317878;1144642;4806749;3788446;1430413;1501418;607352;5339822;485082;551094;520752;3723433;2660255;949597;2040726;6579205;3771769;1671773;2304905;893372;1551293;870860;2638778
Dawnjinx	11592432;16992453;12634773;11734389;15186398;15130262;15952844;15231123;14512944;15030773;9582161;17482958;15872067;15732231;15038564;16073411;12556424;16523912;13343310;18739093;13006116;15742707;15185423;18074675;14867585;12448572;14900636;16287020;16282148;15995465;15439815;16595363;11900241;18291839;15578055;16854286;15897369;11620395;16116290;16065365;8899822;14811968;15912879;13814664;11709699;14727545;11613213;17286593;15304716;13274073
Assguard	8292929;13808895;10920276;10389387;10572177;7433742;7230829;9588281;9570653;7956352;10608267;12039147;11985126;11196849;11322111;9374474;8210623;5366507;12098352;11507619;3782125;11241852;8106163;6490585;10144778;8091886;7678135;11575098;10797096;11824818;13148322;11046240;9718154;5105105;4015006;10652391;8733586;7029625;648087;8844283;15005363;12964401;1727699;16531151;6977338;8121529;4148136;13554528;7684219;5489327
disestablishmentarianism	5093456;3792481;3935185;6256720;3872620;3945310;4955233;3887044;4056706;4244211;3892789;3974947;4021114;4119985;4349531;4644702;4239123;3792991;4252344;4048561;3748660;4059655;5345615;4056835;4519992;4373909;5113310;4023823;4837397;3857530;4385534;3975358;5056588;4152591;3942457;4158951;4591800;3915508;3836875;3785863;4109791;4034269;4233738;4572492;4270086;4472213;3923833;4064953;3991546;3942781
owleyes56	5366507;5113310;2026827;10920276;1752638;5093456;17926664;5712631;6256720;1843924;3135464;3709507;448050;6304756;2662769;2508068;6407713;12597200;653038;1141722;6477778;5167832;1609838;533227;17946929;3456710;1167543;3669174;11985126;12912708;5144936;4445000;1715504;1788448;11249700;3447959;4148136;6383086;6430348;5339822;771491;5056588;5105105;3519683;732536;4955233;10799406;3857530;3198950;4245780
Squeaka12	11241852;12039147;11046240;11691279;10572177;11575662;12597200;11478408;7684219;9582161;8106163;11575098;7956352;12098352;9570653;9539204;10812858;11507619;9588281;11196849;11322111;11985126;16531151;10608267;12964401;11687061;9374474;12912708;10144778;10920276;15684198;13102035;13466619;8210623;10797096;11652006;13153692;11536776;9357737;12097137;18322112;11078946;13808895;7986607;12312570;8292929;14617211;13403592;11824818;14921562
MultiFanFandom	7188698;12966087;9357737;7004545;9096289;9653276;3254972;13097571;11478408;6314905;8091886;3782125;8975281;5159573;11046240;11009652;10939701;13841301;6845182;6913009;6335284;5511617;3354455;6842383;13097889;10256714;4356632;8631502;12460146;13348200;4187415;6028375;6425053;8121970;13522404;5489327;17709152;9108418;3841261;5464376;14539668;12992304;12916416;17545268;13390167;11848317;11124243;9606773;11657490;4724297
tin2	2554031;320112;519459;432738;745690;367831;5355413;3927994;4357790;369803;254095;247757;959515;973903;604164;2247486;1195794;1094829;832903;315766;962521;412845;582199;230719;715268;221045;1185912;595530;2623829;261020;456836;5269931;753062;734852;3731440;345787;1794892;783425;438404;1073283;739213;4781531;3165995;312320;1744232;2725973;1040808;1443139;432651;594980
Distopian	3532880;6579205;1752638;4433063;3130037;3456710;1053487;1704596;5259485;3210581;461340;5339822;4478759;1699244;2660255;2568470;3788446;3723433;1759139;2379881;1533986;1892094;4128856;520028;3817609;1599293;5227217;5366336;1609838;589332;732536;5318270;4806749;5024848;1560467;4064119;5413301;5329409;1871955;5628790;1253587;2617196;6242446;2087607;4178343;520752;4061911;5246570;4719176;1803766
anelith	13414524;4064119;1892094;4806749;1704596;2171703;2319629;3210581;13928682;2262255;6329503;10779600;2138808;13198470;1752638;6652381;8615512;4178922;2617406;4433063;4109620;1744628;1727840;6912172;1533116;1551293;1871955;15878580;17387363;14772824;1050069;1583054;7717252;589332;1581335;6541660;3723433;2641775;17007525;3130037;7609960;10291376;1533986;5953900;3520175;9651719;18076109;3788446;4906753;1962816
Staycloudy	13414524;6912172;6463471;15555630;2121336;8475655;10659162;8615512;2617406;7833949;3130037;5373887;8729386;6671116;2678324;7874188;589332;11053059;13928682;2347790;4064119;2138808;18076109;15943601;3523880;11831568;7123282;12823671;12955605;7766836;6907378;6015883;13554312;6652381;2796749;7550383;8576425;922826;3870733;11522949;10581201;5953900;17387363;6030703;732536;3939436;1144642;8880646;14005197;13460625
Muchiko	5287517;1867683;6260548;11871867;2584364;7893076;11742120;6803107;4791404;541606;4721882;5260211;6551527;4072180;831544;3388781;2313779;12342867;15421629;6923812;8282467;6559228;6545266;4953877;6685201;5090354;5852155;10374498;3072722;15830358;12367308;1391086;4663098;3411233;5960683;6208726;1083032;1826662;6106309;8297993;1156815;10665354;10191602;2245605;606281;7104016;8559370;9136876;524430;8476543
Aliche13	11196849;12039147;8106163;13279728;589367;544088;11322111;413198;10608267;10920276;415181;9570653;12597200;8192134;10572177;413357;606692;11046240;603307;7580002;2766875;15345015;11536776;11507619;5363684;8210623;2492243;4227792;414415;7423174;16373507;14744303;1088932;10797096;11478408;391425;5150753;6066694;424181;10707144;16610933;11513319;11691279;5143628;11722176;11687061;5326820;12964401;6578206;5603257
PrettyGirlBPD	1892094;2192661;4433063;922826;1533986;1704596;1671773;1744628;3130037;784688;1668068;2500736;2121336;893372;1430413;1727840;1797448;1581134;3341162;1591178;2383895;732536;3509063;1656575;2114214;1432078;1721768;1584212;1889694;2138808;589332;1440232;422076;1710950;3210581;2694713;1759139;667942;1581335;2347790;2171703;661371;1609838;2796749;2756942;1533116;2111112;2040726;1748276;2495786
Saskya	17418701;14512944;15540699;16368275;13814664;15742707;15059984;15885396;13343310;16863178;17157551;18554461;16660159;15186398;19114834;15397608;18069878;15681438;15392868;17777093;16742431;20648888;14618430;14727545;18883525;17868323;18291839;17593775;15732231;16024268;14796072;18301772;18549370;18074675;18442220;18115937;16992453;3782125;15251766;15758064;19047949;19097149;18034778;17624543;17149745;18173681;15716466;14795183;18608539;16311455
jnonnie	1889694;845273;1497430;2114214;4433063;2500892;2495786;3551444;2796749;1704596;1668068;1581335;422076;2192661;1892094;4064119;2262255;2500736;1533986;2617406;1800088;1581134;3255161;7766836;1533116;9651719;437007;922826;1050069;2560157;4111735;1432078;3723433;3341162;1679630;1933773;3130037;1551293;784688;8615512;2138808;1568312;4512384;3913249;2153814;2505551;2695790;2694713;1583054;3435413
Loar	3519683;4521162;4573473;1500191;771491;4181493;1050769;4059232;982678;997455;5592727;3440921;4219290;4408676;3709507;7166972;1433230;8271254;7035076;6894469;6914068;6430348;6407713;1715504;6948331;3855538;2785958;7059361;1692041;2150154;3696803;764416;3711628;6321178;2662769;5046547;533227;317878;1431217;5254418;4096030;1010906;1150397;1999119;7435122;2066046;3166640;1617737;6652609;4638819
Xxxdmter	16748308;14744303;17958281;7944364;16610933;16654747;13361469;18230741;16718881;15543057;17654570;18628099;7580002;13997580;15345015;18703564;18743113;12039147;14022210;13279728;5363684;17916203;14909433;16373507;18530368;19842970;15910932;18435287;16670692;19893583;8106163;21260591;20623415;17357705;18416489;13395828;13854522;20200630;16988724;13597791;15809307;18473701;14230965;10920276;18951772;18497611;15026339;11678658;5150753;13718025
Fey_Child137	9778829;1137560;5069185;4580898;6700921;1907085;5413301;8422606;12679437;11949975;6168709;15721734;17933855;10784607;11047494;15769200;7956835;2859629;2350580;15861075;10101122;4611450;14974373;9536519;11174025;12972900;18819268;13774131;5827387;8157520;553756;16025390;6954256;10932180;6854617;6949426;15664362;8324863;8051536;5647576;4470323;4885228;17906792;16876884;10324733;12976866;15823470;18262445;7051627;16728618
pristineungift	10572177;9570653;5366507;10920276;2026827;448050;11575098;533227;10608267;13808895;13841301;606692;3709507;13307511;12039147;13102035;16531151;411599;317878;11322111;12597200;12964401;13466619;9681983;1543403;1466107;544088;11196849;764416;1609838;391599;11985126;5712631;11046240;1141722;413357;12098352;1431217;11078946;12912708;5105105;14910729;7727554;11478408;11691279;10797096;589367;2508068;10799406;1696946
Caitlyn6285	11478408;11241852;12039147;11687061;11322111;17545268;12098352;13466619;11196849;14588067;11078946;13102035;8106163;10572177;11691279;12964401;16531151;13808895;10985403;11046240;16465643;14778371;12860565;11985126;15492474;15679923;11417115;9570653;15146219;15432900;7684219;15684198;12597200;16994739;11824818;13454583;11848317;10608267;13403592;13148322;13512264;14515587;13307511;13390167;19076542;15835374;15675888;14025741;11507619;17709014
CatsTeaBones	5150753;767515;589367;2492243;942576;809878;3237650;2515793;544088;2188188;5168867;963652;413198;4227792;10920276;8106163;663795;7725712;14744303;12039147;13997580;1097300;5363684;1981752;603307;13361469;13279728;2765168;924502;1398931;1137607;415181;7580002;2766875;5183057;535444;10293020;11498361;16373507;1049838;806295;1879329;1088932;16610933;7612291;15345015;14909433;1297639;2509364;448088
Angelvt	5113310;6632965;4497936;4232937;5093456;4262046;7282129;4445000;5056588;11709699;5031016;11734389;6256720;3857530;4955233;8141192;11592432;11900241;11620395;9604463;5712631;3915508;7936447;4725518;4056835;4056706;3935185;3723433;15231123;4244211;12556424;6612703;15130262;7626433;17105591;10213718;4803449;7912393;4970101;4644702;6870751;6828880;3892789;1867683;7254094;11598144;5366507;3925072;16065365;3541688
Eiileengrey	5964175;411599;109628;5761291;8717908;5159573;5204642;3254972;1493935;4221948;530162;1876641;2368874;2626499;302348;1527341;7846618;7188698;1436734;3782125;285840;8091886;4400465;539536;393688;413306;2700851;828942;6314905;434332;1852120;3841261;6761755;401626;7110997;380087;396808;9343721;450288;5598010;2306576;364739;3128093;662044;8532193;9693269;2577506;6028375;268811;2904038
Silence78	6329503;5339822;13414524;13554312;15271686;14772824;4806749;17387363;14994440;3456710;5366336;1752638;16916457;13928682;5076952;17986637;15878580;3723433;13198470;16280078;3130037;8615512;12952425;4064119;8781485;14707130;5318270;8361379;1704596;11053059;13508010;2641775;6912172;3788446;3210581;17007525;14830761;4392002;16141835;11341023;14083284;14042694;13640571;15543915;6541660;9404036;6652381;5964175;2319629;13713840
art_brutal	5093456;5630305;4349531;3887044;4837397;4239123;4936063;6256720;4158951;4591800;4373909;4048561;3975358;3792481;3942781;5056588;3792991;4331127;4472213;3788320;4332765;4003363;4244211;5286485;3923833;4034269;4739030;4064953;5113310;3836875;5865133;5070157;4071607;4021114;3925072;3872620;4644702;3945310;4206312;4152333;4803449;4955233;4539438;4815212;4089397;3873436;5808043;4660350;4287534;3909691
dimonyoanghel	8615512;13414524;7766836;4433063;3130037;8576425;2617406;14005197;2500736;10659162;1704596;8428507;2121336;15555630;13928682;732536;11522949;8729386;10581201;1889694;2138808;8435119;1892094;8546104;5373887;5508173;6912172;5953900;7670734;6030703;9651719;3341162;1679630;5275091;13554312;10291376;8685790;14772824;13884924;5483942;11531490;589332;7874188;2796749;6015883;3788446;5516603;2678324;7216675;14909475
mysongsknowwhatyoudidintheshower	2500892;8615512;4433063;2505551;2560157;3341162;2495786;2796749;2617208;4285197;2652689;8729386;2702966;589332;2533973;3551444;9651719;3509063;3435413;2538716;2575442;5279723;8880646;2718296;6015883;11053059;2695790;4086358;1889694;3723433;3387245;6912451;7766836;4512384;13414524;4651146;5483942;3206177;11531490;3514748;2518694;5953900;2500736;13928682;3297599;2529287;3921295;1679630;2617406;2756942
Lazy_Queen	828942;411599;285840;551094;393688;456836;399804;396808;2903630;3254972;369436;401961;745690;304632;5204642;412845;401626;2368874;426854;230719;247356;109628;330201;3303434;1045195;367831;293232;314102;613489;439460;549591;1493935;274680;432738;455766;269859;231071;247757;254095;268811;369803;381185;539536;366745;560642;5487035;643340;438745;3817609;413306
RunawayArtist	9651719;8615512;1892094;4433063;4806749;6015883;5483942;3509063;2192661;8880646;1889694;1752638;8729386;1533986;2114214;13928682;3130037;589332;3723433;13414524;8435119;3681648;2138808;2505551;6912172;4064119;6652381;5076952;5275091;13198470;4086358;3551444;2796749;6463471;10659162;2617208;4208274;7766836;1581134;5339822;4032415;5373887;2756942;732536;3210581;1497430;2383895;11053059;2106210;3913249
Billieshade	4574838;2662769;6407713;4096030;5144936;3447959;3709507;5238410;6434347;3543680;4015399;6652609;4130077;4573473;2264937;1849108;1933428;1715504;6430348;5226905;2589200;3696803;3451598;2214561;4524408;2150154;5301980;1802551;9616631;6292690;6504685;5235068;4245780;2538674;537268;6343612;6003271;3874786;2057796;1999119;7244761;4119853;6011794;2790410;771491;2180010;4724057;5025871;4158639;3459584
Crejhov	5829955;5289413;6967204;4247133;4196274;4245780;6434347;4574838;4885597;4096030;10551304;8712805;7843237;6292690;6003271;7215742;6470155;11617635;3711628;7217260;2150154;4846088;1589105;8084014;5754022;1696946;6321178;4395854;3696803;12905889;11303298;9616631;5202539;9859376;7244761;5625223;7230385;9234341;4390772;4015399;9154582;6914584;4279446;1005974;8446207;4848485;7514710;7591486;8409661;6600190
Rosemary_Jane	14826038;6652381;13414524;5373887;9436565;9656900;6912172;13554312;10445910;11114742;16280078;8615512;12756408;10659162;7904347;6030703;8880646;11341023;12059790;8346277;16290176;6772495;8546104;11053059;8837731;1892094;6763096;8560012;6463471;8196244;4433063;2756942;8900623;589332;8428507;11831568;14005197;2796749;9527897;10581201;13713840;15555630;18076109;7123282;13928682;5953900;3523880;3870733;10804767;13460625
madame_d	1533116;1892094;1889694;4433063;1704596;3520175;1497430;1744628;4064119;1752638;2890913;2500736;2319629;1551293;2638778;2660255;1759139;1727840;1533986;4032415;2262255;1671773;3130037;3189626;2617196;2617406;3723433;589332;3210581;7907179;1679630;7717252;784688;1591178;8615512;3342785;1581134;437007;3341162;4719176;1050069;1717166;2641775;6030703;2171703;1501418;7766836;1583054;1933773;1842814
sandyk	11592432;15872067;11734389;18550441;17913584;15130262;18781330;14603874;14742719;15485148;11987034;13006116;16685083;17110949;18168692;18879205;20640002;16116290;17986175;15673719;20043109;16023554;15897549;20291734;15065981;14594346;11467308;17853647;15545421;18367529;21372988;21317764;19352809;15473424;16065365;17482958;18854524;20434568;15437271;16992453;18231530;18842041;20131441;13281426;17749199;16167185;18326492;18737161;13886259;14685344
hebravelyranaway	357714;7833925;476291;8044639;5807488;4624467;5296850;346736;14352744;424771;9553670;3602877;887344;518534;3120878;13026732;420398;2697560;5647564;373529;15201332;1045554;2188941;12802656;8032276;2556953;4146378;5096933;3260612;814213;13061922;6066694;13094598;17143313;6756136;534404;516232;7362055;19310518;9911309;14812304;11198580;1071889;1034803;4494027;12987438;16339934;13473198;14871353;7881400
MrBearnie101	12057990;3782125;7230829;13199187;6224899;10628004;8631502;4724297;17709152;3254972;10425813;11657490;9653276;15850347;6314905;11124243;5933029;9357737;11079528;12286977;7176833;9108418;11943465;6086413;4984747;8091886;10939701;7188698;5511617;6335284;11054136;17545268;12753255;4356632;14403198;5089157;6835024;9215804;6989446;6977338;12395436;11478408;9096289;3273581;11417115;5489327;16481783;6490585;6025813;12912708
Bit_Part_Demon	13841301;5511617;11478408;9357737;10628004;8975281;12597200;9326582;8844283;4724297;15432900;6314905;14588067;9588281;4356632;11046240;5457311;13390167;9223634;11691279;11322111;9108418;8954191;15679923;12098352;6335284;8106163;11877663;8559085;9210035;7188698;5701948;8776168;3782125;13348200;13161699;9543773;9385511;3354455;14009709;8899030;10789647;6414667;9606773;13522404;5721355;9218126;8602987;8005021;12039147
jeanniel	16771753;17846375;14764490;16634945;19077304;16876644;15934673;21317443;17344631;21973156;20260642;16043465;20419721;18627655;17946077;18820666;5761291;17278076;15393336;16713073;16150172;18960775;15027899;18739210;16555685;15062546;20135578;12608008;22233652;18463727;530162;21004430;18778333;16766233;19388170;14283357;20810237;13594284;5964175;18390323;14795750;15871959;19036411;411599;109628;21446470;14815433;19330282;16153091;17312198
7APK	9570653;13408638;12039147;11478408;11078946;12597200;11687061;13466619;12964401;12098352;10608267;12860565;11241852;11046240;13808895;14396850;11691279;10920276;14910729;15835374;7986607;11484015;15146219;10953375;13102035;10797096;9570533;13841301;14515587;10985403;13454583;15679923;16531151;15684198;14538489;15675888;13348200;11322111;16620194;15210578;11196849;10812858;11575662;13153692;10572177;16465643;12097137;14588067;13307511;13390167
Loeily	18076109;13414524;9651719;8615512;13928682;14826038;13554312;10993428;11531490;8546104;7766836;1892094;8346277;2500736;9074386;8880646;8576425;4433063;6030703;16595354;12898116;11053059;8435119;8729386;3341162;13869012;13884924;11865690;8196244;2138808;13153401;6912172;6829822;13198470;6463471;3570218;8560012;13939038;16115321;5483942;589332;12756408;12808824;17007525;18252614;17339582;8777596;5569438;3453698;12868785
pig	533227;1692041;764416;3709507;1466107;2214561;3696803;2026827;1837717;2264937;2150154;448050;5366507;317878;771491;1715504;3447959;2092392;515016;531466;6003271;310333;1802551;1975305;1431217;906758;5144936;3669174;1696946;3855538;697711;1052697;415336;1543403;357063;2057796;1933428;6407713;606692;1029557;2508068;8091886;324204;231335;2785958;2790410;6321178;6205654;641017;3451598
wodniw_a	15185423;13343310;15406158;12634773;16193540;15231123;15201425;14811968;15038564;13814664;13508445;16282148;15872067;14244258;16116290;18074675;14511423;14742719;15186398;15130262;13753611;16198202;16162229;15673719;16311455;15397608;11734389;15897549;15952844;13220799;15277443;14371257;11672691;4232937;13681833;18115937;16242179;15995465;15371403;15532461;18291839;14858997;14795183;15578055;13886259;15078080;14727545;13549593;15785469;18194099
angietucker	3551444;8435119;2500736;2505551;3341162;2796749;4433063;7874188;3570218;5483942;1704596;2500892;4086358;6030703;3186191;7670734;3609741;4285197;4512384;2082951;3509063;2495786;4208274;2756942;5373887;2560157;2121336;4651146;5379599;6015883;3297599;4111735;2106210;1889694;1668068;3848938;2707733;1752638;2673050;2718296;7562716;6912172;3514748;5516603;2695790;4357538;4567641;4228119;7766836;5953900
AlphaWolf99	5489327;3254972;8091886;5511617;3782125;7188698;9357737;6224899;5855923;3841261;6335284;3354455;6314905;4356632;7230829;9653276;808037;3265895;560642;11079528;511160;4187415;8631502;6845182;5457311;8135416;3245423;5159573;5464376;2306576;12966087;11124243;8975281;9096289;7004545;4639395;442163;9215804;4216257;7433742;8334460;4724297;1493935;8106163;662044;4677023;8360752;3273581;10689309;11992701
XNightWhisperX	5964175;12966087;1852120;3254972;1493935;2368874;3782125;8091886;109628;8334460;8014291;530162;5159573;11124243;3841261;3245423;10060802;411599;7230829;6028375;6314905;7110997;5761291;4356632;8135416;2903630;12469456;1118322;7188698;16771753;9096289;11877663;6840778;7004545;11196849;828942;5511617;3354455;9357737;5598010;302348;13841301;380087;3128093;6335284;11478408;1527341;511160;4516170;6741052
MarbleGlove	1704596;1533986;391599;1752638;399938;364902;317878;784688;1112438;437794;289452;562078;3130037;520752;3456710;417073;533227;461340;515016;286050;381185;732536;477666;2568470;370346;312527;1497430;448050;467543;443962;462561;1892094;4128856;536146;6579205;401961;1501418;1744628;1440232;485082;1270534;1699244;326504;1759139;520028;2262255;433823;1012337;637359;1040826
Squishy_TRex	411599;396808;530162;5761291;302348;2368874;285840;1876641;393688;109628;540142;7109656;401626;5204642;496235;689528;12383565;539536;3817609;387387;347469;2626499;7846618;364739;5451815;373181;8717908;1852120;17344631;10549016;288703;189559;811441;2903630;3731302;2700851;314524;270081;10933;227890;426854;662036;413306;662044;2734493;4137015;12608008;1436734;1527341;268811
KaijuConstellations	3130037;8615512;13928682;3788446;6652381;2138808;1892094;13460625;1752638;13414524;2641775;14772824;4064119;13554312;13198470;1704596;17986637;4806749;15543915;8576425;10700568;10025903;5339822;6329503;14830761;4433063;8685790;1744628;8880646;5076952;17387363;589332;13869012;9651719;5508173;3456710;6099271;8435119;11531490;9404036;1533116;10659162;11053059;11341023;2617406;6912172;9656900;3723433;16141835;11385441
Lemonademouth8	9357737;8106163;11196849;9653276;7956352;5511617;11824818;3841261;8733586;11046240;8292929;11478408;7433742;11386323;3254972;11322111;7188698;12098352;9096289;8210623;9588281;11078946;3782125;7684219;13336833;11507619;3273581;9570653;5489327;808037;11009652;10144778;13348200;9606773;7230829;12597200;3354455;4639395;9108418;11079528;11623083;13390167;10572177;8844283;5596726;8091886;9374474;11848317;11652006;13403592
LokiNeedsAHug	18291839;15130262;16992453;17482958;18739093;16193540;15742707;15732231;18194099;18074675;15406158;12634773;15186398;11592432;15995465;14727545;15872067;15885396;16282148;11734389;18115937;19047949;15185423;19097149;13343310;17593775;16523912;15038564;16198202;18982813;13886259;12556424;15952844;15397608;18915211;18521035;16576583;18231530;16863178;15231123;15277443;19665358;15304716;17286593;15201425;17868323;17986175;16073411;15992123;16116290
Wuanna	581229;392024;1155554;1096884;385432;542878;437794;443962;286050;1697147;562078;363949;437526;2428184;2743259;558972;1804369;934375;562698;949597;580804;480310;938527;1172203;3635130;344082;1018959;865688;968921;1953924;749512;839842;834564;1178580;1211038;497572;1955928;1244602;711356;494224;400235;930057;2693939;853262;1023980;664996;730488;1452739;350434;2505758
Pieri_Ale	9357737;7188698;5511617;8091886;6028375;7004545;6314905;5701948;3782125;3273581;9653276;3254972;3841261;4984747;4187415;8334460;7329124;9096289;3354455;7071532;4356632;8975281;6845182;5489327;11478408;5933029;6840778;6844780;5464376;5421863;6224899;5613874;5159573;13841301;7230829;3876607;7956352;7654690;9108418;7615609;5721355;11848317;6460561;5639143;369757;8292929;6335284;3245423;5487200;9215804
Martita	1704596;4433063;8615512;5339822;1533986;3788446;3341162;6329503;3210581;5953900;732536;8880646;4806749;1889694;589332;14994440;3456710;11053059;8729386;13554312;1752638;784688;6015883;14772824;2500892;13414524;13928682;1497430;4064119;2495786;4128856;3130037;5508173;1727840;10025903;6912172;2500736;7907179;2319629;1892094;2121336;1744628;3978688;1679630;1581335;5076952;4285197;2304905;7766836;2518694
tbugarin	18074675;19097149;18291839;18194099;18521035;18115937;18439196;19095922;18635455;16193540;17482958;18879205;18739093;19100212;19347403;15897549;19163302;18982813;16992453;11592432;15186398;17913584;15185423;15578055;21545521;15952844;18401492;16576583;19665358;16282148;12634773;18550441;18842041;19295566;14512944;13274073;11734389;15130262;15885396;17986175;21149789;20291734;17593775;18469066;18863971;14858997;17418701;18524413;15439815;15673719
kalena	396808;312527;441442;411599;381185;828942;540142;662044;551094;426854;401961;304632;268811;289452;293232;393688;455766;369436;399804;285840;525371;391599;361084;109628;450613;315613;870860;438745;364739;464198;443962;562078;270081;750377;1073832;460559;431715;520775;401626;314102;267981;409520;549591;401627;533309;434332;351786;571547;494224;394999
teddymackerel	893372;845273;4433063;1668068;1892094;422076;1889694;2010777;922826;2192661;1671773;2383895;1497430;1744628;3341162;1727840;1533116;2628242;2114214;1581134;1133398;784688;2138808;3331688;835829;799237;1050069;1432078;1468099;1670204;870059;2129682;1759227;8615512;4208274;1591178;4178922;3210581;2079267;2617208;661371;2560157;667942;1551293;6015883;1440232;2505551;2121336;1430413;1133958
Kayeiida_Drafool	12039147;11507619;12098352;7956352;11478408;9718154;10797096;9588281;11687061;11691279;9653276;15684198;7684219;10985403;11824818;13336833;11322111;8106163;11046240;10812858;9357737;11771700;8292929;11848317;10572177;11536776;11196849;17545268;12597200;10389387;10608267;10144778;13390167;14903070;7433742;11241852;12097137;14299578;13808895;5489327;15835374;14103792;15675888;17709014;13454583;9570653;808037;11078946;11652006;13102035
Kataleena	562078;494224;297329;870860;949597;930057;656488;515016;934375;2185590;660670;462561;730488;480310;547763;558593;437794;1096884;581229;1043401;1112438;632488;2125551;542878;467543;1018959;580804;365109;839842;362295;1270534;1452739;612289;1059055;617000;423448;1108260;455979;433823;370346;606836;392024;290320;749512;330375;558972;1127739;497572;2684276;1122678
rahrah	4064119;13414524;2319629;4433063;1752638;1892094;8615512;13928682;3341162;7766836;5508173;2617406;5339822;2138808;6329503;14772824;13554312;7609960;4170336;3130037;7550383;13640571;4289208;12952425;7717252;13198470;4109620;12380787;15543915;589332;2153814;6652381;4032415;7835329;10025903;4806749;1507499;6829822;11865690;1533986;3723433;3210581;2171703;7907179;12590164;8576425;8900623;14731892;10659162;1533116
Bear_shark	13414524;14826038;18076109;2500892;16595354;6030703;2500736;1892094;8615512;8546104;7766836;9651719;3341162;7358929;5373887;8576425;13884924;10993428;8729386;7550383;2756942;13562586;13869012;15555630;16280078;11699007;16115321;11384292;8141059;8435119;2010777;5483942;5953900;13928682;2617406;17007525;6915553;3551444;589332;1668068;2505551;1144642;2796749;7188227;19272766;18718996;4433063;16436480;7874188;6584314
SecretlyReadingAtMidnight	13408638;15684198;14776007;11078946;16465643;12917295;12039147;12964401;16035110;7684219;13454583;13466619;12597200;12860565;16586624;13148322;12740580;9570653;18322112;14903070;13808895;16531151;15492474;17293931;13307511;13102035;11985126;7986607;20143174;15675888;15621972;11241852;10953375;10608267;12097137;15523485;11687061;17067113;17965217;16994739;12098352;16953933;14103792;14356365;10312091;11478408;11575098;15369261;10985403;10935840
Quicksilver80	11241852;7684219;13408638;11687061;12917295;12039147;10608267;12860565;9570653;12964401;10953375;13153692;7986607;12226641;15684198;13381080;11985126;13102035;13467075;14356365;13466619;12098352;9539204;11575098;10797096;10920276;12097137;11078946;11507619;14776007;9459251;10985403;12826773;11478408;13148322;13523217;10812858;16953933;13454583;18322112;11536488;8913607;11652006;14025741;14404269;12786018;16586624;11322111;13808895;14741439
